date,feature,attribution_value
2022-06-18,coastal_convergence_index,2.1874
2022-06-19,mslp_anomaly,0.002
2022-06-19,olr_anomaly,0.0092
2022-06-19,satellite_proxy,1e-04
2022-06-19,rainfall_anomaly,7.2476
2022-06-19,lps_flag,0.0
2022-06-19,wd_flag,0.0
2022-06-19,trough_position_lat,0.0
2022-06-19,zonal_shear_850,0.0038
2022-06-19,orographic_index,-0.035
2022-06-19,coastal_convergence_index,0.7822
2022-06-20,mslp_anomaly,0.0037
2022-06-20,olr_anomaly,0.0171
2022-06-20,satellite_proxy,1e-04
2022-06-20,rainfall_anomaly,8.0534
2022-06-20,lps_flag,0.0
2022-06-20,wd_flag,0.0
2022-06-20,trough_position_lat,0.0
2022-06-20,zonal_shear_850,0.0071
2022-06-20,orographic_index,-0.0478
2022-06-20,coastal_convergence_index,-0.0237
2022-06-21,mslp_anomaly,0.0037
2022-06-21,olr_anomaly,0.0171
2022-06-21,satellite_proxy,1e-04
2022-06-21,rainfall_anomaly,8.0474
2022-06-21,lps_flag,0.0
2022-06-21,wd_flag,0.0
2022-06-21,trough_position_lat,0.0
2022-06-21,zonal_shear_850,0.0071
2022-06-21,orographic_index,-0.0476
2022-06-21,coastal_convergence_index,-0.0179
2022-06-22,mslp_anomaly,0.0037
2022-06-22,olr_anomaly,0.0171
2022-06-22,satellite_proxy,1e-04
2022-06-22,rainfall_anomaly,8.0474
2022-06-22,lps_flag,0.0
2022-06-22,wd_flag,0.0
2022-06-22,trough_position_lat,0.0
2022-06-22,zonal_shear_850,0.0071
2022-06-22,orographic_index,-0.0476
2022-06-22,coastal_convergence_index,-0.0179
2022-06-23,mslp_anomaly,0.1806
2022-06-23,olr_anomaly,0.0749
2022-06-23,satellite_proxy,-0.0618
2022-06-23,rainfall_anomaly,-0.0346
2022-06-23,lps_flag,-0.0041
2022-06-23,wd_flag,0.0373
2022-06-23,trough_position_lat,-0.0056
2022-06-23,zonal_shear_850,0.8877
2022-06-23,orographic_index,0.7734
2022-06-23,coastal_convergence_index,0.932
2022-06-24,mslp_anomaly,0.6696
2022-06-24,olr_anomaly,1.035
2022-06-24,satellite_proxy,0.4848
2022-06-24,rainfall_anomaly,-0.0399
2022-06-24,lps_flag,-0.0044
2022-06-24,wd_flag,0.0
2022-06-24,trough_position_lat,-0.0212
2022-06-24,zonal_shear_850,0.6928
2022-06-24,orographic_index,1.3515
2022-06-24,coastal_convergence_index,0.4019
2022-06-25,mslp_anomaly,0.1257
2022-06-25,olr_anomaly,0.058
2022-06-25,satellite_proxy,0.032
2022-06-25,rainfall_anomaly,-0.0201
2022-06-25,lps_flag,0.0369
2022-06-25,wd_flag,0.0385
2022-06-25,trough_position_lat,-0.0235
2022-06-25,zonal_shear_850,0.8631
2022-06-25,orographic_index,0.553
2022-06-25,coastal_convergence_index,2.0319
2022-06-26,mslp_anomaly,0.1595
2022-06-26,olr_anomaly,0.0588
2022-06-26,satellite_proxy,0.032
2022-06-26,rainfall_anomaly,-0.0237
2022-06-26,lps_flag,0.0369
2022-06-26,wd_flag,0.0385
2022-06-26,trough_position_lat,-0.0281
2022-06-26,zonal_shear_850,0.8647
2022-06-26,orographic_index,0.5371
2022-06-26,coastal_convergence_index,0.9367
2022-06-27,mslp_anomaly,-0.0
2022-06-27,olr_anomaly,-0.0
2022-06-27,satellite_proxy,0.0
2022-06-27,rainfall_anomaly,0.0
2022-06-27,lps_flag,10.3325
2022-06-27,wd_flag,0.0
2022-06-27,trough_position_lat,0.0
2022-06-27,zonal_shear_850,0.0
2022-06-27,orographic_index,0.0
2022-06-27,coastal_convergence_index,-0.0
2022-06-28,mslp_anomaly,0.0
2022-06-28,olr_anomaly,-0.0
2022-06-28,satellite_proxy,0.0
2022-06-28,rainfall_anomaly,0.0
2022-06-28,lps_flag,10.3325
2022-06-28,wd_flag,0.0
2022-06-28,trough_position_lat,0.0
2022-06-28,zonal_shear_850,0.0
2022-06-28,orographic_index,0.0
2022-06-28,coastal_convergence_index,-0.0
2022-06-29,mslp_anomaly,0.6819
2022-06-29,olr_anomaly,1.171
2022-06-29,satellite_proxy,0.6749
2022-06-29,rainfall_anomaly,0.1002
2022-06-29,lps_flag,-0.0105
2022-06-29,wd_flag,0.0
2022-06-29,trough_position_lat,-0.0284
2022-06-29,zonal_shear_850,0.7944
2022-06-29,orographic_index,0.9297
2022-06-29,coastal_convergence_index,0.2567
2022-06-30,mslp_anomaly,0.5808
2022-06-30,olr_anomaly,1.1804
2022-06-30,satellite_proxy,0.6749
2022-06-30,rainfall_anomaly,0.0907
2022-06-30,lps_flag,-0.0105
2022-06-30,wd_flag,0.0
2022-06-30,trough_position_lat,0.035
2022-06-30,zonal_shear_850,0.7944
2022-06-30,orographic_index,0.9377
2022-06-30,coastal_convergence_index,0.2866
2022-07-01,mslp_anomaly,0.5808
2022-07-01,olr_anomaly,1.1804
2022-07-01,satellite_proxy,0.6749
2022-07-01,rainfall_anomaly,0.0907
2022-07-01,lps_flag,-0.0105
2022-07-01,wd_flag,0.0
2022-07-01,trough_position_lat,0.035
2022-07-01,zonal_shear_850,0.7944
2022-07-01,orographic_index,0.9377
2022-07-01,coastal_convergence_index,0.2866
2022-07-02,mslp_anomaly,0.6819
2022-07-02,olr_anomaly,1.171
2022-07-02,satellite_proxy,0.6749
2022-07-02,rainfall_anomaly,0.1002
2022-07-02,lps_flag,-0.0105
2022-07-02,wd_flag,0.0
2022-07-02,trough_position_lat,-0.0284
2022-07-02,zonal_shear_850,0.7944
2022-07-02,orographic_index,0.9297
2022-07-02,coastal_convergence_index,0.2567
2022-07-03,mslp_anomaly,0.5808
2022-07-03,olr_anomaly,1.171
2022-07-03,satellite_proxy,0.6749
2022-07-03,rainfall_anomaly,0.1002
2022-07-03,lps_flag,-0.0105
2022-07-03,wd_flag,0.0
2022-07-03,trough_position_lat,0.035
2022-07-03,zonal_shear_850,0.7944
2022-07-03,orographic_index,0.9377
2022-07-03,coastal_convergence_index,0.2866
2022-07-04,mslp_anomaly,0.5918
2022-07-04,olr_anomaly,1.171
2022-07-04,satellite_proxy,0.6749
2022-07-04,rainfall_anomaly,0.0942
2022-07-04,lps_flag,-0.0105
2022-07-04,wd_flag,0.0
2022-07-04,trough_position_lat,0.035
2022-07-04,zonal_shear_850,0.7944
2022-07-04,orographic_index,0.9355
2022-07-04,coastal_convergence_index,0.2837
2022-07-05,mslp_anomaly,0.5918
2022-07-05,olr_anomaly,1.171
2022-07-05,satellite_proxy,0.6749
2022-07-05,rainfall_anomaly,0.0942
2022-07-05,lps_flag,-0.0105
2022-07-05,wd_flag,0.0
2022-07-05,trough_position_lat,0.035
2022-07-05,zonal_shear_850,0.7944
2022-07-05,orographic_index,0.9355
2022-07-05,coastal_convergence_index,0.2837
2022-07-06,mslp_anomaly,0.5918
2022-07-06,olr_anomaly,1.171
2022-07-06,satellite_proxy,0.6749
2022-07-06,rainfall_anomaly,0.0942
2022-07-06,lps_flag,-0.0105
2022-07-06,wd_flag,0.0
2022-07-06,trough_position_lat,0.035
2022-07-06,zonal_shear_850,0.7944
2022-07-06,orographic_index,0.9355
2022-07-06,coastal_convergence_index,0.2837
2022-07-07,mslp_anomaly,0.6929
2022-07-07,olr_anomaly,1.171
2022-07-07,satellite_proxy,0.6749
2022-07-07,rainfall_anomaly,0.0942
2022-07-07,lps_flag,-0.0105
2022-07-07,wd_flag,0.0
2022-07-07,trough_position_lat,-0.0284
2022-07-07,zonal_shear_850,0.7944
2022-07-07,orographic_index,0.9276
2022-07-07,coastal_convergence_index,0.2539
2022-07-08,mslp_anomaly,0.6929
2022-07-08,olr_anomaly,1.1663
2022-07-08,satellite_proxy,0.6747
2022-07-08,rainfall_anomaly,0.0988
2022-07-08,lps_flag,-0.0105
2022-07-08,wd_flag,0.0
2022-07-08,trough_position_lat,-0.0284
2022-07-08,zonal_shear_850,0.7944
2022-07-08,orographic_index,0.9278
2022-07-08,coastal_convergence_index,0.254
2022-07-09,mslp_anomaly,0.6929
2022-07-09,olr_anomaly,1.1709
2022-07-09,satellite_proxy,0.6747
2022-07-09,rainfall_anomaly,0.0942
2022-07-09,lps_flag,-0.0105
2022-07-09,wd_flag,0.0
2022-07-09,trough_position_lat,-0.0284
2022-07-09,zonal_shear_850,0.7944
2022-07-09,orographic_index,0.9278
2022-07-09,coastal_convergence_index,0.254
2022-07-10,mslp_anomaly,0.5897
2022-07-10,olr_anomaly,1.1304
2022-07-10,satellite_proxy,0.6747
2022-07-10,rainfall_anomaly,0.0136
2022-07-10,lps_flag,-0.0105
2022-07-10,wd_flag,0.0
2022-07-10,trough_position_lat,0.035
2022-07-10,zonal_shear_850,0.6465
2022-07-10,orographic_index,1.0992
2022-07-10,coastal_convergence_index,0.3916
2022-07-11,mslp_anomaly,0.6929
2022-07-11,olr_anomaly,1.1663
2022-07-11,satellite_proxy,0.6747
2022-07-11,rainfall_anomaly,0.0988
2022-07-11,lps_flag,-0.0105
2022-07-11,wd_flag,0.0
2022-07-11,trough_position_lat,-0.0284
2022-07-11,zonal_shear_850,0.7944
2022-07-11,orographic_index,0.9278
2022-07-11,coastal_convergence_index,0.254
2022-07-12,mslp_anomaly,0.6929
2022-07-12,olr_anomaly,1.1709
2022-07-12,satellite_proxy,0.6747
2022-07-12,rainfall_anomaly,0.0942
2022-07-12,lps_flag,-0.0105
2022-07-12,wd_flag,0.0
2022-07-12,trough_position_lat,-0.0284
2022-07-12,zonal_shear_850,0.7944
2022-07-12,orographic_index,0.9278
2022-07-12,coastal_convergence_index,0.254
2022-07-13,mslp_anomaly,0.6929
2022-07-13,olr_anomaly,1.0047
2022-07-13,satellite_proxy,0.6747
2022-07-13,rainfall_anomaly,0.113
2022-07-13,lps_flag,-0.0105
2022-07-13,wd_flag,0.0
2022-07-13,trough_position_lat,-0.0284
2022-07-13,zonal_shear_850,0.6447
2022-07-13,orographic_index,1.119
2022-07-13,coastal_convergence_index,0.36
2022-07-14,mslp_anomaly,0.1817
2022-07-14,olr_anomaly,0.0641
2022-07-14,satellite_proxy,0.0279
2022-07-14,rainfall_anomaly,-0.0237
2022-07-14,lps_flag,0.0369
2022-07-14,wd_flag,0.0385
2022-07-14,trough_position_lat,-0.0114
2022-07-14,zonal_shear_850,0.844
2022-07-14,orographic_index,0.765
2022-07-14,coastal_convergence_index,0.9505
2022-07-15,mslp_anomaly,0.1035
2022-07-15,olr_anomaly,0.0597
2022-07-15,satellite_proxy,0.032
2022-07-15,rainfall_anomaly,-0.0201
2022-07-15,lps_flag,0.0369
2022-07-15,wd_flag,0.0385
2022-07-15,trough_position_lat,-0.0235
2022-07-15,zonal_shear_850,0.8435
2022-07-15,orographic_index,0.5958
2022-07-15,coastal_convergence_index,1.6589
2022-07-16,mslp_anomaly,-0.0
2022-07-16,olr_anomaly,-0.0
2022-07-16,satellite_proxy,0.0
2022-07-16,rainfall_anomaly,0.0
2022-07-16,lps_flag,10.3325
2022-07-16,wd_flag,0.0
2022-07-16,trough_position_lat,0.0
2022-07-16,zonal_shear_850,0.0
2022-07-16,orographic_index,0.0
2022-07-16,coastal_convergence_index,-0.0
2022-07-17,mslp_anomaly,-0.0
2022-07-17,olr_anomaly,-0.0
2022-07-17,satellite_proxy,0.0
2022-07-17,rainfall_anomaly,0.0
2022-07-17,lps_flag,10.3325
2022-07-17,wd_flag,0.0
2022-07-17,trough_position_lat,0.0
2022-07-17,zonal_shear_850,0.0
2022-07-17,orographic_index,0.0
2022-07-17,coastal_convergence_index,-0.0
2022-07-18,mslp_anomaly,-0.0
2022-07-18,olr_anomaly,-0.0
2022-07-18,satellite_proxy,0.0
2022-07-18,rainfall_anomaly,0.0
2022-07-18,lps_flag,10.3325
2022-07-18,wd_flag,0.0
2022-07-18,trough_position_lat,0.0
2022-07-18,zonal_shear_850,0.0
2022-07-18,orographic_index,0.0
2022-07-18,coastal_convergence_index,-0.0
2022-07-19,mslp_anomaly,0.0037
2022-07-19,olr_anomaly,0.0171
2022-07-19,satellite_proxy,1e-04
2022-07-19,rainfall_anomaly,8.0474
2022-07-19,lps_flag,0.0
2022-07-19,wd_flag,0.0
2022-07-19,trough_position_lat,0.0
2022-07-19,zonal_shear_850,0.0071
2022-07-19,orographic_index,-0.0476
2022-07-19,coastal_convergence_index,-0.0179
2022-07-20,mslp_anomaly,0.0037
2022-07-20,olr_anomaly,0.0171
2022-07-20,satellite_proxy,1e-04
2022-07-20,rainfall_anomaly,8.0534
2022-07-20,lps_flag,0.0
2022-07-20,wd_flag,0.0
2022-07-20,trough_position_lat,0.0
2022-07-20,zonal_shear_850,0.0071
2022-07-20,orographic_index,-0.0478
2022-07-20,coastal_convergence_index,-0.0237
2022-07-21,mslp_anomaly,0.0037
2022-07-21,olr_anomaly,0.0171
2022-07-21,satellite_proxy,1e-04
2022-07-21,rainfall_anomaly,8.0534
2022-07-21,lps_flag,0.0
2022-07-21,wd_flag,0.0
2022-07-21,trough_position_lat,-0.0
2022-07-21,zonal_shear_850,0.0071
2022-07-21,orographic_index,-0.0478
2022-07-21,coastal_convergence_index,-0.0237
2022-07-22,mslp_anomaly,0.0037
2022-07-22,olr_anomaly,0.0171
2022-07-22,satellite_proxy,1e-04
2022-07-22,rainfall_anomaly,8.0534
2022-07-22,lps_flag,0.0
2022-07-22,wd_flag,0.0
2022-07-22,trough_position_lat,0.0
2022-07-22,zonal_shear_850,0.0071
2022-07-22,orographic_index,-0.0478
2022-07-22,coastal_convergence_index,-0.0237
2022-07-23,mslp_anomaly,0.0037
2022-07-23,olr_anomaly,0.0171
2022-07-23,satellite_proxy,1e-04
2022-07-23,rainfall_anomaly,8.0534
2022-07-23,lps_flag,0.0
2022-07-23,wd_flag,0.0
2022-07-23,trough_position_lat,0.0
2022-07-23,zonal_shear_850,0.0071
2022-07-23,orographic_index,-0.0478
2022-07-23,coastal_convergence_index,-0.0237
2022-07-24,mslp_anomaly,0.0037
2022-07-24,olr_anomaly,0.0171
2022-07-24,satellite_proxy,1e-04
2022-07-24,rainfall_anomaly,8.0474
2022-07-24,lps_flag,0.0
2022-07-24,wd_flag,0.0
2022-07-24,trough_position_lat,0.0
2022-07-24,zonal_shear_850,0.0071
2022-07-24,orographic_index,-0.0476
2022-07-24,coastal_convergence_index,-0.0179
2022-07-25,mslp_anomaly,0.0037
2022-07-25,olr_anomaly,0.0171
2022-07-25,satellite_proxy,1e-04
2022-07-25,rainfall_anomaly,8.0474
2022-07-25,lps_flag,0.0
2022-07-25,wd_flag,0.0
2022-07-25,trough_position_lat,0.0
2022-07-25,zonal_shear_850,0.0071
2022-07-25,orographic_index,-0.0476
2022-07-25,coastal_convergence_index,-0.0179
2022-07-26,mslp_anomaly,0.607
2022-07-26,olr_anomaly,1.035
2022-07-26,satellite_proxy,0.4859
2022-07-26,rainfall_anomaly,-0.0399
2022-07-26,lps_flag,-0.0044
2022-07-26,wd_flag,0.0
2022-07-26,trough_position_lat,0.0268
2022-07-26,zonal_shear_850,0.6931
2022-07-26,orographic_index,1.3437
2022-07-26,coastal_convergence_index,0.4228
2022-07-27,mslp_anomaly,0.6908
2022-07-27,olr_anomaly,1.1304
2022-07-27,satellite_proxy,0.6747
2022-07-27,rainfall_anomaly,0.0136
2022-07-27,lps_flag,-0.0105
2022-07-27,wd_flag,0.0
2022-07-27,trough_position_lat,-0.0284
2022-07-27,zonal_shear_850,0.6465
2022-07-27,orographic_index,1.0913
2022-07-27,coastal_convergence_index,0.3617
2022-07-28,mslp_anomaly,0.6929
2022-07-28,olr_anomaly,1.1663
2022-07-28,satellite_proxy,0.6747
2022-07-28,rainfall_anomaly,0.0988
2022-07-28,lps_flag,-0.0105
2022-07-28,wd_flag,0.0
2022-07-28,trough_position_lat,-0.0284
2022-07-28,zonal_shear_850,0.7944
2022-07-28,orographic_index,0.9278
2022-07-28,coastal_convergence_index,0.254
2022-07-29,mslp_anomaly,0.6819
2022-07-29,olr_anomaly,1.171
2022-07-29,satellite_proxy,0.6749
2022-07-29,rainfall_anomaly,0.1002
2022-07-29,lps_flag,-0.0105
2022-07-29,wd_flag,0.0
2022-07-29,trough_position_lat,-0.0284
2022-07-29,zonal_shear_850,0.7944
2022-07-29,orographic_index,0.9297
2022-07-29,coastal_convergence_index,0.2567
2022-07-30,mslp_anomaly,0.6819
2022-07-30,olr_anomaly,1.171
2022-07-30,satellite_proxy,0.6749
2022-07-30,rainfall_anomaly,0.1002
2022-07-30,lps_flag,-0.0105
2022-07-30,wd_flag,0.0
2022-07-30,trough_position_lat,-0.0284
2022-07-30,zonal_shear_850,0.7944
2022-07-30,orographic_index,0.9297
2022-07-30,coastal_convergence_index,0.2567
2022-07-31,mslp_anomaly,0.5808
2022-07-31,olr_anomaly,1.171
2022-07-31,satellite_proxy,0.6749
2022-07-31,rainfall_anomaly,0.1002
2022-07-31,lps_flag,-0.0105
2022-07-31,wd_flag,0.0
2022-07-31,trough_position_lat,0.035
2022-07-31,zonal_shear_850,0.7944
2022-07-31,orographic_index,0.9377
2022-07-31,coastal_convergence_index,0.2866
2022-08-01,mslp_anomaly,0.6929
2022-08-01,olr_anomaly,1.1664
2022-08-01,satellite_proxy,0.6749
2022-08-01,rainfall_anomaly,0.0988
2022-08-01,lps_flag,-0.0105
2022-08-01,wd_flag,0.0
2022-08-01,trough_position_lat,-0.0284
2022-08-01,zonal_shear_850,0.7944
2022-08-01,orographic_index,0.9276
2022-08-01,coastal_convergence_index,0.2539
2022-08-02,mslp_anomaly,0.6929
2022-08-02,olr_anomaly,1.1664
2022-08-02,satellite_proxy,0.6749
2022-08-02,rainfall_anomaly,0.0988
2022-08-02,lps_flag,-0.0105
2022-08-02,wd_flag,0.0
2022-08-02,trough_position_lat,-0.0284
2022-08-02,zonal_shear_850,0.7944
2022-08-02,orographic_index,0.9276
2022-08-02,coastal_convergence_index,0.2539
2022-08-03,mslp_anomaly,0.5895
2022-08-03,olr_anomaly,1.2852
2022-08-03,satellite_proxy,0.6747
2022-08-03,rainfall_anomaly,0.0012
2022-08-03,lps_flag,-0.0105
2022-08-03,wd_flag,0.0
2022-08-03,trough_position_lat,0.035
2022-08-03,zonal_shear_850,0.796
2022-08-03,orographic_index,0.9136
2022-08-03,coastal_convergence_index,0.2854
2022-08-04,mslp_anomaly,0.6906
2022-08-04,olr_anomaly,1.2852
2022-08-04,satellite_proxy,0.6747
2022-08-04,rainfall_anomaly,0.0012
2022-08-04,lps_flag,-0.0105
2022-08-04,wd_flag,0.0
2022-08-04,trough_position_lat,-0.0284
2022-08-04,zonal_shear_850,0.796
2022-08-04,orographic_index,0.9056
2022-08-04,coastal_convergence_index,0.2555
2022-08-05,mslp_anomaly,0.5895
2022-08-05,olr_anomaly,1.2852
2022-08-05,satellite_proxy,0.6747
2022-08-05,rainfall_anomaly,0.0012
2022-08-05,lps_flag,-0.0105
2022-08-05,wd_flag,0.0
2022-08-05,trough_position_lat,0.035
2022-08-05,zonal_shear_850,0.796
2022-08-05,orographic_index,0.9136
2022-08-05,coastal_convergence_index,0.2854
2022-08-06,mslp_anomaly,0.6906
2022-08-06,olr_anomaly,1.2852
2022-08-06,satellite_proxy,0.6747
2022-08-06,rainfall_anomaly,0.0012
2022-08-06,lps_flag,-0.0105
2022-08-06,wd_flag,0.0
2022-08-06,trough_position_lat,-0.0284
2022-08-06,zonal_shear_850,0.796
2022-08-06,orographic_index,0.9056
2022-08-06,coastal_convergence_index,0.2555
2022-08-07,mslp_anomaly,0.606
2022-08-07,olr_anomaly,1.2872
2022-08-07,satellite_proxy,0.642
2022-08-07,rainfall_anomaly,-0.0334
2022-08-07,lps_flag,-0.0105
2022-08-07,wd_flag,0.0
2022-08-07,trough_position_lat,0.035
2022-08-07,zonal_shear_850,0.8323
2022-08-07,orographic_index,0.9302
2022-08-07,coastal_convergence_index,0.2815
2022-08-08,mslp_anomaly,0.7074
2022-08-08,olr_anomaly,1.2872
2022-08-08,satellite_proxy,0.6422
2022-08-08,rainfall_anomaly,-0.0342
2022-08-08,lps_flag,-0.0105
2022-08-08,wd_flag,0.0
2022-08-08,trough_position_lat,-0.0284
2022-08-08,zonal_shear_850,0.8324
2022-08-08,orographic_index,0.9222
2022-08-08,coastal_convergence_index,0.2518
2022-08-09,mslp_anomaly,0.1817
2022-08-09,olr_anomaly,0.0651
2022-08-09,satellite_proxy,0.0277
2022-08-09,rainfall_anomaly,-0.0238
2022-08-09,lps_flag,0.0369
2022-08-09,wd_flag,0.0385
2022-08-09,trough_position_lat,-0.0114
2022-08-09,zonal_shear_850,0.8345
2022-08-09,orographic_index,0.7666
2022-08-09,coastal_convergence_index,0.8103
2022-08-10,mslp_anomaly,0.1595
2022-08-10,olr_anomaly,0.0586
2022-08-10,satellite_proxy,0.0318
2022-08-10,rainfall_anomaly,-0.0237
2022-08-10,lps_flag,0.0369
2022-08-10,wd_flag,0.0385
2022-08-10,trough_position_lat,-0.0281
2022-08-10,zonal_shear_850,0.8453
2022-08-10,orographic_index,0.5352
2022-08-10,coastal_convergence_index,0.8088
2022-08-11,mslp_anomaly,0.0
2022-08-11,olr_anomaly,-0.0
2022-08-11,satellite_proxy,-0.0
2022-08-11,rainfall_anomaly,0.0
2022-08-11,lps_flag,10.3325
2022-08-11,wd_flag,0.0
2022-08-11,trough_position_lat,0.0
2022-08-11,zonal_shear_850,0.0
2022-08-11,orographic_index,0.0
2022-08-11,coastal_convergence_index,-0.0
2022-08-12,mslp_anomaly,0.5575
2022-08-12,olr_anomaly,1.0725
2022-08-12,satellite_proxy,0.6755
2022-08-12,rainfall_anomaly,0.0909
2022-08-12,lps_flag,0.0052
2022-08-12,wd_flag,0.0
2022-08-12,trough_position_lat,0.035
2022-08-12,zonal_shear_850,0.7944
2022-08-12,orographic_index,0.5879
2022-08-12,coastal_convergence_index,0.2815
2022-08-13,mslp_anomaly,0.5562
2022-08-13,olr_anomaly,1.1414
2022-08-13,satellite_proxy,0.6755
2022-08-13,rainfall_anomaly,0.0909
2022-08-13,lps_flag,0.0052
2022-08-13,wd_flag,0.0
2022-08-13,trough_position_lat,0.035
2022-08-13,zonal_shear_850,0.7944
2022-08-13,orographic_index,0.9589
2022-08-13,coastal_convergence_index,0.2558
2022-08-14,mslp_anomaly,0.7071
2022-08-14,olr_anomaly,1.1324
2022-08-14,satellite_proxy,0.642
2022-08-14,rainfall_anomaly,-0.0375
2022-08-14,lps_flag,-0.0105
2022-08-14,wd_flag,0.0
2022-08-14,trough_position_lat,-0.0284
2022-08-14,zonal_shear_850,0.7168
2022-08-14,orographic_index,1.0906
2022-08-14,coastal_convergence_index,0.3576
2022-08-15,mslp_anomaly,0.6742
2022-08-15,olr_anomaly,1.1323
2022-08-15,satellite_proxy,0.6417
2022-08-15,rainfall_anomaly,-0.0169
2022-08-15,lps_flag,-0.0105
2022-08-15,wd_flag,0.0
2022-08-15,trough_position_lat,-0.0284
2022-08-15,zonal_shear_850,0.7168
2022-08-15,orographic_index,1.0921
2022-08-15,coastal_convergence_index,0.3686
2022-08-16,mslp_anomaly,0.5773
2022-08-16,olr_anomaly,1.0598
2022-08-16,satellite_proxy,0.6416
2022-08-16,rainfall_anomaly,0.0768
2022-08-16,lps_flag,-0.0105
2022-08-16,wd_flag,0.0
2022-08-16,trough_position_lat,0.035
2022-08-16,zonal_shear_850,0.6894
2022-08-16,orographic_index,1.1003
2022-08-16,coastal_convergence_index,0.4004
2022-08-17,mslp_anomaly,0.1882
2022-08-17,olr_anomaly,0.0304
2022-08-17,satellite_proxy,0.0253
2022-08-17,rainfall_anomaly,0.3041
2022-08-17,lps_flag,-0.0041
2022-08-17,wd_flag,0.038
2022-08-17,trough_position_lat,0.0798
2022-08-17,zonal_shear_850,0.8174
2022-08-17,orographic_index,0.6469
2022-08-17,coastal_convergence_index,0.9533
2022-08-18,mslp_anomaly,0.0037
2022-08-18,olr_anomaly,0.0171
2022-08-18,satellite_proxy,1e-04
2022-08-18,rainfall_anomaly,8.0474
2022-08-18,lps_flag,0.0
2022-08-18,wd_flag,0.0
2022-08-18,trough_position_lat,0.0
2022-08-18,zonal_shear_850,0.0071
2022-08-18,orographic_index,-0.0476
2022-08-18,coastal_convergence_index,-0.0179
2022-08-19,mslp_anomaly,0.0037
2022-08-19,olr_anomaly,0.0171
2022-08-19,satellite_proxy,1e-04
2022-08-19,rainfall_anomaly,8.0474
2022-08-19,lps_flag,0.0
2022-08-19,wd_flag,0.0
2022-08-19,trough_position_lat,0.0
2022-08-19,zonal_shear_850,0.0071
2022-08-19,orographic_index,-0.0476
2022-08-19,coastal_convergence_index,-0.0179
2022-08-20,mslp_anomaly,0.0037
2022-08-20,olr_anomaly,0.0171
2022-08-20,satellite_proxy,1e-04
2022-08-20,rainfall_anomaly,8.0534
2022-08-20,lps_flag,0.0
2022-08-20,wd_flag,0.0
2022-08-20,trough_position_lat,0.0
2022-08-20,zonal_shear_850,0.0071
2022-08-20,orographic_index,-0.0478
2022-08-20,coastal_convergence_index,-0.0237
2022-08-21,mslp_anomaly,0.002
2022-08-21,olr_anomaly,0.0092
2022-08-21,satellite_proxy,1e-04
2022-08-21,rainfall_anomaly,7.2518
2022-08-21,lps_flag,0.0
2022-08-21,wd_flag,0.0
2022-08-21,trough_position_lat,0.0
2022-08-21,zonal_shear_850,0.0038
2022-08-21,orographic_index,-0.035
2022-08-21,coastal_convergence_index,0.7781
2022-08-22,mslp_anomaly,0.0037
2022-08-22,olr_anomaly,0.0171
2022-08-22,satellite_proxy,1e-04
2022-08-22,rainfall_anomaly,8.0476
2022-08-22,lps_flag,0.0
2022-08-22,wd_flag,0.0
2022-08-22,trough_position_lat,0.0
2022-08-22,zonal_shear_850,0.0071
2022-08-22,orographic_index,-0.0476
2022-08-22,coastal_convergence_index,-0.0181
2022-08-23,mslp_anomaly,0.0037
2022-08-23,olr_anomaly,0.0171
2022-08-23,satellite_proxy,1e-04
2022-08-23,rainfall_anomaly,8.0534
2022-08-23,lps_flag,0.0
2022-08-23,wd_flag,0.0
2022-08-23,trough_position_lat,-0.0
2022-08-23,zonal_shear_850,0.0071
2022-08-23,orographic_index,-0.0478
2022-08-23,coastal_convergence_index,-0.0237
2022-08-24,mslp_anomaly,0.002
2022-08-24,olr_anomaly,0.0092
2022-08-24,satellite_proxy,1e-04
2022-08-24,rainfall_anomaly,7.2518
2022-08-24,lps_flag,0.0
2022-08-24,wd_flag,0.0
2022-08-24,trough_position_lat,0.0
2022-08-24,zonal_shear_850,0.0038
2022-08-24,orographic_index,-0.035
2022-08-24,coastal_convergence_index,0.7781
2022-08-25,mslp_anomaly,0.0037
2022-08-25,olr_anomaly,0.0171
2022-08-25,satellite_proxy,1e-04
2022-08-25,rainfall_anomaly,8.0474
2022-08-25,lps_flag,0.0
2022-08-25,wd_flag,0.0
2022-08-25,trough_position_lat,0.0
2022-08-25,zonal_shear_850,0.0071
2022-08-25,orographic_index,-0.0476
2022-08-25,coastal_convergence_index,-0.0179
2022-08-26,mslp_anomaly,0.217
2022-08-26,olr_anomaly,0.0709
2022-08-26,satellite_proxy,-0.0618
2022-08-26,rainfall_anomaly,-0.0613
2022-08-26,lps_flag,-0.004
2022-08-26,wd_flag,0.0292
2022-08-26,trough_position_lat,-0.05
2022-08-26,zonal_shear_850,1.227
2022-08-26,orographic_index,-0.6375
2022-08-26,coastal_convergence_index,0.7047
2022-08-27,mslp_anomaly,0.2099
2022-08-27,olr_anomaly,0.0673
2022-08-27,satellite_proxy,-0.0618
2022-08-27,rainfall_anomaly,-0.0568
2022-08-27,lps_flag,-0.0041
2022-08-27,wd_flag,0.0299
2022-08-27,trough_position_lat,0.2691
2022-08-27,zonal_shear_850,1.0301
2022-08-27,orographic_index,-0.1204
2022-08-27,coastal_convergence_index,0.8897
2022-08-28,mslp_anomaly,0.6818
